Indicator Name,Indicator Code,Country Name,Country Code,Year,Value
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mauritius,MUS,2014,63.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mauritius,MUS,2002,75.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mauritius,MUS,1991,74.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mauritius,MUS,1985,79.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,2018,73.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,2015,66.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,2014,72.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,2009,72.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,2006,70.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,2003,74.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,1997,68.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,1995,66.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,1992,63.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,1987,52.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,1982,47.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,1979,37.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,1978,40
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mexico,MEX,1977,30.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Moldova,MDA,2020,56
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Moldova,MDA,2012,59.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Moldova,MDA,2005,67.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Moldova,MDA,2000,62.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Moldova,MDA,1997,73.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,2018,48.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,2013,54.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,2010,54.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,2008,55.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,2005,66
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,2003,69
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,2000,67.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,1998,59.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mongolia,MNG,1996,57.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Montenegro,MNE,2018,20.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Montenegro,MNE,2013,23.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Montenegro,MNE,2006,39.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Montenegro,MNE,2000,52.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,2018,70.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,2011,67.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,2004,63
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,1997,58.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,1995,50.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,1992,41.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,1987,35.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,1984,25.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Morocco,MAR,1980,19.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mozambique,MOZ,2015,27.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mozambique,MOZ,2011,11.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mozambique,MOZ,2009,11.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mozambique,MOZ,2008,16.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mozambique,MOZ,2004,18.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mozambique,MOZ,2003,16.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Mozambique,MOZ,1997,5.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Myanmar,MMR,2016,52.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Myanmar,MMR,2007,41
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Myanmar,MMR,2001,32.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Myanmar,MMR,1997,32.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Myanmar,MMR,1991,16.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Namibia,NAM,2013,56.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Namibia,NAM,2007,55.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Namibia,NAM,2000,43.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Namibia,NAM,1992,28.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Namibia,NAM,1989,40.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nauru,NRU,2007,35.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,2019,46.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,2017,52.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,2016,52.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,2014,49.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,2011,49.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,2006,48
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,2004,38.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,2001,39.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,2000,37.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,1996,28.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,1992,24.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,1986,15.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,1981,6.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nepal,NPL,1976,2.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,2013,73
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,2008,75
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,2003,75
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,1998,75
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,1993,78.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,1988,76.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,1982,76.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,1975,75
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Netherlands,NLD,1969,59
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,New Zealand,NZL,1995,74.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,New Zealand,NZL,1976,70.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nicaragua,NIC,2012,80.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nicaragua,NIC,2007,72.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nicaragua,NIC,2001,68.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nicaragua,NIC,1998,60.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nicaragua,NIC,1993,48.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nicaragua,NIC,1981,27
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,2021,11
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,2018,11.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,2017,18.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,2016,17
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,2015,14.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,2012,13.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,2006,11.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,2000,14
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,1998,8.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Niger,NER,1992,4.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,2018,16.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,2017,13.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,2016,22.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,2013,15.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,2012,13.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,2011,17.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,2008,14.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,2007,14.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,2003,12.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,1999,15.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,1990,6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Nigeria,NGA,1982,6.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,North Macedonia,MKD,2019,59.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,North Macedonia,MKD,2011,40.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Norway,NOR,1989,73.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Oman,OMN,2014,29.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Oman,OMN,2008,24.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Oman,OMN,2000,31.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Oman,OMN,1995,23.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Oman,OMN,1989,8.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2019,34
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2018,34.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2014,32
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2013,35.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2012,29
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2008,27
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2007,29.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2006,26
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2003,32.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,2001,27.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1999,17
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1997,23.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1996,13
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1995,17.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1993,21.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1991,11.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1985,9.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1980,3.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1975,5.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Pakistan,PAK,1969,5.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Panama,PAN,2015,50.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Panama,PAN,2013,62.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Panama,PAN,2009,62.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Panama,PAN,1985,58.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Panama,PAN,1979,60.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Panama,PAN,1976,53.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Papua New Guinea,PNG,2018,36.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Papua New Guinea,PNG,2017,36.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Papua New Guinea,PNG,2007,32.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Papua New Guinea,PNG,1997,25.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,2016,68.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,2008,79.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,2004,72.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,1998,62.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,1996,55.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,1990,48.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,1987,44.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,1979,37.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Paraguay,PRY,1977,28.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2020,77.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2019,75.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2018,76.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2017,75.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2016,76.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2015,74.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2014,74.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2013,74
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2012,75.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2011,75.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2010,74.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Peru,PER,2009,73.2
